,GSM2668066,GSM2668067,GSM2668068,GSM2668069,GSM2668070,GSM2668071,GSM2668072,GSM2668073,GSM2668074,GSM2668075,GSM2668076,GSM2668077,GSM2668078,GSM2668079,GSM2668080
ENSG00000251562,587346,505668,797218,650507,163129,469835,364151,429441,283692,133349,62610,593331,234896,111480,78959
ENSG00000251563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251566,0,0,3,1,0,2,3,0,8,0,0,0,0,2,2
ENSG00000251568,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251576,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0
ENSG00000251578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251580,2,1,0,4,1,2,10,4,12,3,0,1,2,11,5
ENSG00000251590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251595,19,37,28,38,5,8,8,0,0,0,18,5,9,12,7
ENSG00000251596,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000251597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251600,5,4,4,7,3,1,3,0,0,0,1,0,2,0,2
ENSG00000251602,5,10,6,8,0,28,22,4,33,20,13,32,16,6,17
ENSG00000251608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251656,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251667,3,6,12,4,0,4,2,1,0,0,0,0,2,0,1
ENSG00000251669,4,20,4,13,2,29,18,6,12,0,8,17,28,28,26
ENSG00000251676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000251692,0,2,1,3,2,2,1,2,2,0,0,0,3,0,2
ENSG00000251694,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
ENSG00000251697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251869,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
ENSG00000251870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251898,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000251900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252087,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ENSG00000252089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252118,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
ENSG00000252121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252209,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0
ENSG00000252212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252213,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
ENSG00000252214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252322,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000252325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
